index,날짜,번호,앨범번호,앨범이름,가수,노래제목,장르,좋아요,태그
32809262,20210706,32809262,10466135,El Dorado,24KGoldn,Mood (Feat. Iann Dior),랩/힙합,"49,329",#매장음악 #팝 #Pop #빌보드
32812198,20210706,32812198,10466623,Mad at Disney,salem ilese,Mad at Disney,POP,"75,221",#팝송 #음색 #감성
32814383,20210706,32814383,10467129,그 여름을 틀어줘,"싹쓰리 (유두래곤, 린다G, 비룡)",그 여름을 틀어줘,댄스,"89,750",#여름노래 #여름 #댄스
32821421,20210706,32821421,10468698,Bad Alive (English Ver.),WayV,Bad Alive (English Ver.),월드뮤직,"4,334",#소장각 #우리끼리 #nct #cznnies
32821457,20210706,32821457,10468702,러브의 자장가 두번째 앨범,러브,브람스의 자장가,어린이/태교,458,#포레스텔라 #자장가
32822089,20210706,32822089,10468858,I'm a mess and I make music,"Jomie , Snøw , Fudasca",what a nice day to run away (Feat. Resident),랩/힙합,"26,773",#드라이브 #비오는날 #카페 #집콕
32825454,20210706,32825454,10469416,NUNA,제시 (Jessi),눈누난나 (NUNU NANA),랩/힙합,"101,936",#힙합 #회상 #좋아요10만 #스트레스
32825518,20210706,32825518,10469430,Roses,Finn Askew,Roses,POP,"30,299",#잔잔 #음색 #팝송 #노래추천
32825810,20210706,32825810,10469491,Hawái,Maluma,Hawái,월드뮤직,852,#월드팝 #라틴팝 #POP_ #빌보드
32830138,20210706,32830138,10470416,마커스워십 ON Vol.6,마커스워십 (MARKERS WORSHIP),길을 만드시는 분 (Way Maker) (인도 : 소진영),CCM,"3,366",#CCM #CCM탑백 #ccm모음 #익숙한
32830141,20210706,32830141,10470417,쥬니버 클래식 자장가,쥬니어네이버,브람스 자장가,어린이/태교,"1,530",#포레스텔라 #클래식 #자장가 #잔잔한
32830280,20210706,32830280,10470448,두리쥬와 X LINDA X 신난다,이상순,다시 여기 바닷가 (Acoustic Ver.),포크/블루스,"27,236",#느낌있는 #놀면뭐하니 #이효리 #인디
32831735,20210706,32831735,10470695,JTBC 비긴어게인 코리아 Episode.9,소향,Misty (식물원 버스킹 Ver.),재즈,"3,339",#재즈탑백 #재즈 #감성
32832324,20210706,32832324,10470845,I Should Probably Go To Bed,Dan + Shay,I Should Probably Go To Bed,포크/블루스/컨트리,"7,335",#매장음악 #드라이브 #발라드 #피아노
32833393,20210706,32833393,10470992,덤디덤디 (DUMDi DUMDi),(여자)아이들,덤디덤디 (DUMDi DUMDi),댄스,"100,497",#여름 #회상 #여름노래 #좋아요10만
32838525,20210706,32838525,10471870,STRAY SHEEP,Yonezu Kenshi,Kanden,J-POP,"4,018",#애니메이션OST #JPOP #애니
32842870,20210706,32842870,10472797,make you,Lindsay Ell,make you,포크/블루스/컨트리,120,#기분전환 #감성
32847131,20210706,32847131,10473838,WAP (feat. Megan Thee Stallion),Cardi B,WAP (feat. Megan Thee Stallion),랩/힙합,"26,210",#불금 #외힙 #불토 #외국힙합
32853712,20210706,32853712,10475061,When We Disco,박진영,When We Disco (Duet with 선미),댄스,"78,938",#댄스 #운동 #다이어트 #댄스탑백
32859299,20210706,32859299,10476364,사랑의 콜센타 PART19,임영웅,오래된 노래,트로트,"40,340",#트로트 #임영웅 #미스터트롯
32860397,20210706,32860397,10476623,We Ride,브레이브걸스,운전만해 (We Ride),댄스,"122,701",#추억 #발라드 #퇴근길 #시티팝
32860419,20210706,32860419,10476630,Not Shy,ITZY (있지),Not Shy,댄스,"66,881",#스트레스 #운동 #다이어트
32860483,20210706,32860483,10476644,뽀마이걸,뽀로로,바나나 알러지 원숭이,어린이/태교,"2,076",#뽀로로 #어린이날 #동요 #인기동요
32861541,20210706,32861541,10476898,BeVerly Hills BoYfRiEnd,Claire Rosinkranz,Backyard Boy,POP,"28,006",#멜로너 #음색 #팝송 #Pop
32864823,20210706,32864823,10477535,Citrus,Sylo Nozra,Citrus,R&B/Soul,"7,003",#기분전환 #팝 #감성 #팝송
32866582,20210706,32866582,10477865,아홉 이야기,나훈아,테스형!,트로트,"23,563",#트로트 #성인음악탑백 #미스터트롯
32871975,20210706,32871975,10478925,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),발라드,"106,340",#이별 #회상 #좋아요10만 #감성
32872978,20210706,32872978,10479150,Dynamite (DayTime Version),방탄소년단,Dynamite,댄스,"414,330",#회상 #좋아요10만 #헬스 #운동
32873093,20210706,32873093,10479164,Casual (Acoustic),"Johnny Stimson , Jesse Barrera , Jeff Bernat",Casual (Acoustic),R&B/Soul,"9,769",#매장음악 #드라이브 #카페 #팝
32875455,20210706,32875455,10479716,24H,세븐틴,24H,J-POP,"23,229",#세븐틴 #시리즈 #Jpop탑백
32888699,20210706,32888699,10482539,사랑의 콜센타 PART21,임영웅,그 중에 그대를 만나,트로트,"23,014",#트로트 #임영웅 #미스터트롯
32889003,20210706,32889003,10482568,Ice Cream (with Selena Gomez),BLACKPINK,Ice Cream (with Selena Gomez),댄스,"81,099",#BLACKPINK #운동 #다이어트 #노래모음
32889134,20210706,32889134,10482592,"群青 (군청, Gunjyo)",YOASOBI,"群青 (군청, Gunjyo)",J-POP,"3,094",#감성 #JPOP #애니
32898985,20210706,32898985,10484787,Getting Over Him,Lauren Alaina,Run,포크/블루스/컨트리,75,#기분전환 #포크탑백 #감성 #포크
32905850,20210706,32905850,10486053,ENOC,"Ozuna , Doja Cat , Sia",Del Mar,월드뮤직,499,#혼자 #버스 #팝 #라틴
32906021,20210706,32906021,10486085,Red Moon : Ode To The Stars,"마크툽 (MAKTUB) , 이라온",별을 담은 시 (Ode To The Stars),"R&B/Soul, 인디음악","46,867",#발라드 #인디 #밤
32906335,20210706,32906335,10486198,우리家,김호중,만개 (Prod. 신지후),트로트,"30,125",#트로트 #김호중 #김호중노래 #성인가요
32906337,20210706,32906337,10486198,우리家,김호중,우산이 없어요,트로트,"25,991",#트로트 #김호중 #김호중노래 #성인가요
32906341,20210706,32906341,10486198,우리家,김호중,"애인이 되어줄게요 (Prod. 알고보니, 혼수상태)",트로트,"22,313",#트로트 #김호중 #김호중노래 #성인가요
32906342,20210706,32906342,10486198,우리家,김호중,퇴근길,트로트,"22,581",#트로트 #김호중 #김호중노래 #성인가요
32907228,20210706,32907228,10486413,24H,세븐틴,24H,J-POP,"14,385",#세븐틴 #시리즈 #Jpop탑백
32913168,20210706,32913168,10487703,Don't Go Wasting Time,Alfie Templeman,Don't Go Wasting Time,록/메탈,458,#기분전환 #팝 #감성 #팝송
32915886,20210706,32915886,10488222,축하해,오반 (OVAN),축하해 (Prod. By VAN.C),"랩/힙합, 인디음악","43,319",#감성힙합 #드라이브 #취향저격 #감성
32924028,20210706,32924028,10490009,One Too Many,"Keith Urban , Pink",One Too Many,포크/블루스/컨트리,"1,317",#그루브 #드라이브 #느낌있는 #기분전환
32925337,20210706,32925337,10490362,我願意平凡的陪在你身旁 (正式版),王七七,我願意平凡的陪在你身旁(正式版),월드뮤직,958,
32932967,20210706,32932967,10491943,THE SPEED OF NOW Part 1,"Keith Urban , Pink",One Too Many,포크/블루스/컨트리,383,#혼자 #버스 #기분전환 #감성
32935092,20210706,32935092,10492357,Tailor,The BLANK Shop,사랑노래 (Feat. 원필(DAY6)),재즈,"14,405",#재즈탑백 #고백 #재즈 #사랑
32935093,20210706,32935093,10492357,Tailor,The BLANK Shop,We are all Muse (Feat. 백예린),재즈,"7,406",#새벽 #재즈탑백 #감성 #재즈
32938777,20210706,32938777,10492939,Holy,Justin Bieber,Holy (Feat. Chance The Rapper),POP,"44,003",#드라이브 #기분전환 #팝탑백 #팝
32939091,20210706,32939091,10493026,Everything Black,"Mike Taylor , Unlike Pluto",Everything Black,일렉트로니카,"6,568",#일렉 #헬스 #운동 #일렉탑백
32940104,20210706,32940104,10493258,Me Gusta (with Cardi B & Myke Towers),Anitta,Me Gusta (with Cardi B & Myke Towers),월드뮤직,941,#그루브 #느낌있는 #기분전환 #월요병
32944191,20210706,32944191,10494202,Somewhere,Hauskey,Somewhere,록/메탈,"2,743",#나른한 #화창한 #까페 #봄
32944335,20210706,32944335,10494235,4.5,10CM,Tight,포크/블루스,"24,516",#차트역주행 #발라드 #1위못했지만 #감성
32947184,20210706,32947184,10494790,Bad Boy,"청하 , Christopher",Bad Boy,POP,"70,232",#팝탑백 #음색 #팝 #팝송
32955025,20210706,32955025,10496490,식구,김호중,남은 것은 당신뿐,트로트,"13,310",#김호중 #트로트 #김호중노래
32955381,20210706,32955381,10496604,밤하늘의 저 별처럼 (브람스를 좋아하세요? OST 스페셜 트랙),"헤이즈 (Heize) , 펀치 (Punch)",밤하늘의 저 별처럼,"R&B/Soul, 국내드라마","36,396",#ost탑백 #감성 #까페 #OST
32957555,20210706,32957555,10497163,뽀로로와 노래해요 NEW1,뽀로로,예쁜 아기 곰,어린이/태교,491,#동요 #인기동요
32961285,20210706,32961285,10497938,영화같게,기리보이,우리서로사랑하지는말자,랩/힙합,"63,931",#감성힙합 #취향저격 #감성 #노래가사
32961716,20210706,32961716,10498032,THE ALBUM,BLACKPINK,Pretty Savage,랩/힙합,"67,344",#블랙핑크 #BLACKPINK #노래모음 #추천
32961718,20210706,32961718,10498032,THE ALBUM,BLACKPINK,Lovesick Girls,댄스,"192,332",#걸그룹 #회상 #좋아요10만 #기분전환
32962170,20210706,32962170,10498102,클래식으로 듣는 디즈니,Royal Philharmonic Orchestra,I See The Light (라푼젤 OST),클래식,194,#디즈니OST #princess #픽사 #공주
32962258,20210706,32962258,10498123,Savage Love (Laxed - Siren Beat) [BTS Remix],"Jason Derulo , Jawsh 685 , 방탄소년단",Savage Love (Laxed - Siren Beat) (BTS Remix),POP,"176,347",#회상 #좋아요10만 #팝탑백 #팝
32962945,20210706,32962945,10498259,Levitating (feat. DaBaby),Dua Lipa,Levitating (feat. DaBaby),POP,"33,009",#멜로너 #Pop #빌보드
32974285,20210706,32974285,10488883,love + everything else,John K,cheap sunglasses,POP,"43,177",#이별 #그리움 #감성 #팝송
32978341,20210706,32978341,10501191,DON'T TOUCH ME,환불원정대,DON'T TOUCH ME,댄스,"160,201",#회상 #좋아요10만 #스트레스 #운동
32984344,20210706,32984344,10502531,homura,LiSA,homura,J-POP,"13,577",#OST #애니 #일본애니 #애니메이션OST
32993141,20210706,32993141,10504101,Ashes,Stellar,Ashes,POP,"33,078",#매력적인 #감성 #팝송 #남자보컬
32994202,20210706,32994202,10504315,사랑의 콜센타 PART27,임영웅,어느날 문득,트로트,"24,668",#트로트 #임영웅 #미스터트롯
32996063,20210706,32996063,10504702,Lonely,"benny blanco , Justin Bieber",Lonely,POP,"27,326",#감각적인 #드라이브 #휴식 #감성
32996439,20210706,32996439,10504823,열일곱이Day 17,열일곱이다,엄마의 기도가 하늘에 닿으면,종교음악,88,#가톨릭성가 #생활성가
32998018,20210706,32998018,10505118,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다,발라드,"105,682",#회상 #발라드 #좋아요10만 #감성
32998020,20210706,32998020,10505118,힘든 건 사랑이 아니다,임창정,소확행,발라드,"47,169",#발라드 #휴식 #발라드탑백 #힐링
32999763,20210706,32999763,10505425,with HER,Crush,놓아줘 (with 태연),R&B/Soul,"54,320",#잔잔 #카페 #잔잔한 #노래추천
32999765,20210706,32999765,10505425,with HER,Crush,춤 (with 이소라),재즈,"10,093",#Crush #크러쉬 #재즈탑백 #재즈
33001615,20210706,33001615,10505819,Twelve [Special Edition],IZ*ONE (아이즈원),Beware,J-POP,"10,975",#틱톡 #TikTok #Jpop탑백
33001672,20210706,33001672,10505830,딩가딩가 (Dingga),마마무 (Mamamoo),딩가딩가 (Dingga),댄스,"66,112",#댄스 #스트레스 #운동 #댄스탑백
33002813,20210706,33002813,10506084,"사랑 못해, 남들 쉽게 다 하는 거",먼데이 키즈 (Monday Kiz),"사랑 못해, 남들 쉽게 다 하는 거",발라드,"35,021",#이별 #발라드 #그리움 #발라드탑백
33002970,20210706,33002970,10506112,What You See Ain't Always What You Get (Deluxe Edition),Luke Combs,Forever After All,포크/블루스/컨트리,672,#매장음악 #드라이브 #Pop #빌보드
33003232,20210706,33003232,10506206,Lil Bit,"Nelly , Florida Georgia Line",Lil Bit,포크/블루스/컨트리,459,#저녁 #드라이브 #Pop #빌보드
33011180,20210706,33011180,10507546,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재),"발라드, 인디음악","105,676",#카페 #달달 #사랑 #인디
33013681,20210706,33013681,10508214,불후의 명곡 – 전설을 노래하다 (2020 국악인 특집),서도밴드(sEODo BAND),강강술래,국악,91,#국악 #퓨전국악 #국악탑백
33013683,20210706,33013683,10508214,불후의 명곡 – 전설을 노래하다 (2020 국악인 특집),김태연,춘향가 + 엄마아리랑,국악,382,#트로트 #관광할때 #국악 #국악탑백
33013877,20210706,33013877,10508266,잠이 오질 않네요,장범준,잠이 오질 않네요,발라드,"142,014",#회상 #좋아요10만 #기분전환 #봄
33014783,20210706,33014783,10508494,Hindenburg Lover,Anson Seabra,Hindenburg Lover,포크/블루스/컨트리,"2,393",#때껄룩 #조용한 #잔잔한 #감성
33015127,20210706,33015127,10508527,That's Us,Anson Seabra,That's Us,포크/블루스/컨트리,"4,600",#비 #그루브 #느낌있는 #팝
33015135,20210706,33015135,10508535,Trying My Best,Anson Seabra,Trying My Best,포크/블루스/컨트리,"2,927",#이별 #포근한 #따뜻한 #슬픔
33016659,20210706,33016659,10508930,Eyes wide open,TWICE (트와이스),I CAN’T STOP ME,댄스,"62,955",#댄스 #아이돌 #스트레스 #운동
33018509,20210706,33018509,10509323,Summer Is for Falling in Love,Sarah Kang,Summer Is for Falling in Love,재즈,"6,290",#카페 #휴일 #커피 #집콕
33027337,20210706,33027337,10511210,안돼요 (Never ever),홍진영,안돼요,트로트,"6,555",#트로트 #성인음악탑백 #성인가요
33029109,20210706,33029109,10511553,TAKE,MINO (송민호),도망가,랩/힙합,"50,508",#힙합 #드라이브 #감성 #국내힙합
33029346,20210706,33029346,10511598,Positions,Ariana Grande,34+35,POP,"48,457",#편집샵 #믿듣선 #가사를읽다 #힙한
33029358,20210706,33029358,10511598,Positions,Ariana Grande,pov,POP,"33,267",#비 #팝 #Pop #빌보드
33036660,20210706,33036660,10513079,HERO,임영웅,HERO,트로트,"59,418",#트로트 #임영웅 #미스터트롯
33038236,20210706,33038236,10513384,무가,송순단,안당,국악,698,#국악 #송가인 #송순단 #국악탑백
33038237,20210706,33038237,10513384,무가,송순단,손님굿,국악,684,#국악 #송가인 #송순단 #국악탑백
33038238,20210706,33038238,10513384,무가,송순단,만조상해원경,국악,651,#국악 #송가인 #송순단 #국악탑백
33038239,20210706,33038239,10513384,무가,송순단,희설,국악,643,#국악 #송가인 #송순단 #국악탑백
33038240,20210706,33038240,10513384,무가,송순단,종천,국악,634,#국악 #송가인 #송순단 #국악탑백
33043449,20210706,33043449,10514389,사랑의 콜센타 PART30,이찬원,미운 사내,트로트,"6,023",#트로트 #성인음악탑백 #미스터트롯
33043504,20210706,33043504,10514407,잔나비 소곡집 l,잔나비,가을밤에 든 생각,"인디음악, 록/메탈","76,545",#이별 #cksraum #그리움 #인디음악
33043982,20210706,33043982,10514513,F*CK LOVE (SAVAGE),The Kid LAROI,WITHOUT YOU,랩/힙합,"4,494",#힙합 #외힙 #Pop #빌보드
33045573,20210706,33045573,10514804,Mood (Remix),"J. Balvin , 24KGoldn , iann dior , Justin Bieber",Mood (Remix),랩/힙합,"16,219",#외힙 #기분전환 #외국힙합 #신나는
33045656,20210706,33045656,10514845,Hawái (Remix),"Maluma , The Weeknd",Hawái (Remix),월드뮤직,"3,235",#그루브 #열대야 #팝 #라틴
33049847,20210706,33049847,10515856,fools (can't help falling in love) (Feat. Sody),Foster,fools (can't help falling in love) (Feat. Sody),랩/힙합,"2,885",#기분좋은 #팝 #감성 #팝송
33055456,20210706,33055456,10517045,Friendships (Lost My Love),Pascal Letoublon,Friendships (Lost My Love) (Feat. Leony),일렉트로니카,"2,531",#저녁 #일렉 #드라이브 #일렉탑백
33055516,20210706,33055516,10517054,2006,적재,"반짝 빛나던, 나의 2006년",포크/블루스,"26,221",#이별 #차트역주행 #추억 #1위못했지만
33059002,20210706,33059002,10488883,love + everything else,John K,parachute,POP,"53,439",#매력적인 #감성 #팝송 #남자보컬
33060430,20210706,33060430,10517944,Dancing in My Room,347aidan,Dancing in My Room,록/메탈,"18,755",#기분좋은 #팝 #감성 #팝송
33061492,20210706,33061492,10518126,HOLIDAY,Lil Nas X,HOLIDAY,랩/힙합,"8,277",#그루브 #느낌있는 #매력적인 #남자보컬
33061995,20210706,33061995,10518234,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),발라드,"156,032",#회상 #발라드 #좋아요10만 #발라드탑백
33064133,20210706,33064133,10518635,RECONNECT,"사이먼 도미닉 , 잔나비 최정훈 , 코드 쿤스트 (CODE KUNST)",사라진 모든 것들에게(with ELLE KOREA),포크/블루스,"47,646",#가을 #노래가사 #감성
33065343,20210706,33065343,10518987,Famous Friends,"Chris Young , Kane Brown",Famous Friends,포크/블루스/컨트리,74,#포크탑백 #포크 #Pop #빌보드
33067476,20210706,33067476,10519346,Black Mamba,aespa,Black Mamba,댄스,"62,482",#댄스 #아이돌 #스트레스 #운동
33070223,20210706,33070223,10519994,돼지토끼,장윤정,돼지토끼,트로트,"17,946",#트로트 #성인음악탑백 #신나는
33070957,20210706,33070957,10520192,Evering Road (Deluxe),Tom Grennan,Something Better,록/메탈,"5,772",#그루브 #얼터너티브 #느낌있는 #Rock
